Employee ID,Date,Checkin,CheckOut,BiometricCheckIn,BiometricCheckOut,GrossHours,IsHoliday,IsWeekend
PSA-332,24/10/2025,03:00.0,24:00.0,03:37.0,24:19.0,13.35,0,0
PSA-332,25/10/2025,,,,,,0,1
PSA-332,26/10/2025,,,,,,0,1
PSA-332,27/10/2025,11:00.0,00:00.0,11:34.0,00:50.0,12.816666,0,0
PSA-332,28/10/2025,40:00.0,13:00.0,40:56.0,13:20.0,10.55,0,0
PSA-332,29/10/2025,35:00.0,33:00.0,35:55.0,33:05.0,10.966666,0,0
PSA-332,30/10/2025,28:00.0,45:00.0,28:37.0,45:08.0,9.283333,0,0
PSA-332,31/10/2025,51:00.0,51:00.0,,,5,0,0
PSA-332,01/11/2025,,,,,,0,1
PSA-332,02/11/2025,,,,,,0,1
PSA-332,03/11/2025,22:00.0,49:00.0,22:50.0,49:02.0,10.45,0,0
PSA-332,04/11/2025,22:00.0,19:00.0,22:56.0,19:32.0,9.95,0,0
PSA-332,05/11/2025,,,,,,1,0
PSA-332,06/11/2025,59:00.0,26:00.0,01:12.0,26:34.0,11.45,0,0
PSA-332,07/11/2025,42:00.0,30:00.0,42:31.0,30:18.0,8.8,0,0
PSA-332,08/11/2025,,,,,,0,1
PSA-332,09/11/2025,,,,,,0,1
PSA-332,10/11/2025,44:00.0,28:00.0,44:23.0,28:27.0,10.733333,0,0
PSA-332,11/11/2025,32:00.0,04:00.0,32:59.0,04:44.0,10.533333,0,0
PSA-332,12/11/2025,32:00.0,47:00.0,32:20.0,47:05.0,11.25,0,0
PSA-332,13/11/2025,30:00.0,09:00.0,30:41.0,09:04.0,9.65,0,0
PSA-332,14/11/2025,08:00.0,25:00.0,,,9.283333,0,0
PSA-332,15/11/2025,,,,,,0,1
PSA-332,16/11/2025,,,,,,0,1
PSA-332,17/11/2025,,,,,,0,0
PSA-332,18/11/2025,16:00.0,07:00.0,16:35.0,07:16.0,10.85,0,0
PSA-332,19/11/2025,09:00.0,40:00.0,09:49.0,40:52.0,9.516666,0,0
PSA-332,20/11/2025,02:00.0,28:00.0,,,9.433333,0,0
PSA-332,21/11/2025,,,,,,0,0
PSA-332,22/11/2025,,,,,,0,1
PSA-332,23/11/2025,,,,,,0,1
PSA-332,24/11/2025,,,,,,0,0
PSA-332,25/11/2025,10:00.0,15:00.0,10:59.0,15:34.0,10.083333,0,0
PSA-332,26/11/2025,16:00.0,00:00.0,16:53.0,00:26.0,10.733333,0,0
PSA-332,27/11/2025,47:00.0,16:00.0,47:20.0,16:05.0,10.483333,0,0
PSA-332,28/11/2025,41:00.0,43:00.0,41:13.0,32:41.0,9.033333,0,0
PSA-332,29/11/2025,,,,,,0,1
PSA-332,30/11/2025,,,,,,0,1
PSA-332,01/12/2025,14:00.0,45:00.0,14:46.0,45:14.0,10.516666,0,0
PSA-332,02/12/2025,22:00.0,03:00.0,22:59.0,03:01.0,11.683333,0,0
PSA-332,03/12/2025,11:00.0,28:00.0,,,9.283333,0,0
PSA-332,04/12/2025,,,,,,0,0
PSA-332,05/12/2025,08:00.0,27:00.0,,,15.316666,0,0
PSA-332,06/12/2025,,,,,,0,1
PSA-332,07/12/2025,,,,,,0,1
PSA-332,08/12/2025,04:00.0,07:00.0,,,9.05,0,0
PSA-332,09/12/2025,17:00.0,40:00.0,17:03.0,40:38.0,12.383333,0,0
PSA-332,10/12/2025,47:00.0,15:00.0,47:35.0,46:16.0,10.466666,0,0
PSA-332,11/12/2025,02:00.0,02:00.0,,,9,0,0
PSA-332,12/12/2025,36:00.0,01:00.0,,,12.416666,0,0
PSA-332,13/12/2025,,,,,,0,1
PSA-332,14/12/2025,,,,,,0,1
PSA-332,15/12/2025,19:00.0,40:00.0,19:15.0,40:28.0,10.35,0,0
PSA-332,16/12/2025,30:00.0,27:00.0,30:13.0,27:28.0,8.95,0,0
PSA-332,17/12/2025,30:00.0,07:00.0,30:14.0,07:11.0,9.616666,0,0
PSA-332,18/12/2025,01:00.0,03:00.0,,,9.033333,0,0
PSA-332,19/12/2025,01:00.0,02:00.0,,,9.016666,0,0
PSA-332,20/12/2025,,,,,,0,1
PSA-332,21/12/2025,,,,,,0,1
PSA-332,22/12/2025,00:00.0,59:00.0,06:04.0,59:37.0,9.983333,0,0
PSA-332,23/12/2025,34:00.0,19:00.0,02:43.0,19:47.0,8.75,0,0
PSA-332,24/12/2025,50:00.0,34:00.0,50:21.0,59:05.0,9.733333,0,0
PSA-332,25/12/2025,,,,,,1,0
PSA-332,26/12/2025,09:00.0,11:00.0,,,9.033333,0,0
PSA-332,27/12/2025,,,,,,0,1
PSA-332,28/12/2025,,,,,,0,1
PSA-332,29/12/2025,03:00.0,48:00.0,,,12.75,0,0
PSA-332,30/12/2025,,,,,,0,0
PSA-332,31/12/2025,06:00.0,06:00.0,,,9,0,0
PSA-332,01/01/2026,,,,,,1,0
PSA-332,02/01/2026,39:00.0,34:00.0,32:48.0,34:57.0,14.916666,0,0
PSA-332,03/01/2026,26:00.0,17:00.0,,,9.85,0,1
PSA-332,04/01/2026,,,,,,0,1
PSA-332,05/01/2026,31:00.0,05:00.0,31:07.0,05:23.0,10.566666,0,0
PSA-332,06/01/2026,36:00.0,10:00.0,36:41.0,10:24.0,9.566666,0,0
PSA-332,07/01/2026,43:00.0,25:00.0,43:15.0,25:08.0,8.7,0,0
PSA-332,08/01/2026,02:00.0,32:00.0,,,9.5,0,0
PSA-332,09/01/2026,46:00.0,18:00.0,46:38.0,18:45.0,7.533333,0,0
PSA-332,10/01/2026,,,,,,0,1
PSA-332,11/01/2026,,,,,,0,1
PSA-332,12/01/2026,40:00.0,16:00.0,40:07.0,16:10.0,9.6,0,0
PSA-332,13/01/2026,18:00.0,00:00.0,18:13.0,00:52.0,9.7,0,0
PSA-332,14/01/2026,,,,,,0,0
PSA-332,15/01/2026,44:00.0,55:00.0,44:09.0,55:32.0,12.183333,0,0
PSA-332,16/01/2026,57:00.0,45:00.0,57:12.0,45:30.0,9.8,0,0
PSA-332,17/01/2026,,,,,,0,1
PSA-332,18/01/2026,,,,,,0,1
PSA-332,19/01/2026,47:00.0,33:00.0,47:42.0,33:30.0,9.766666,0,0
PSA-332,20/01/2026,36:00.0,21:00.0,36:50.0,21:21.0,8.75,0,0
PSA-332,21/01/2026,42:00.0,06:00.0,42:25.0,06:51.0,10.4,0,0
PSA-332,22/01/2026,08:00.0,17:00.0,,,9.15,0,0
PSA-332,23/01/2026,,,,,,0,0
PSA-332,24/01/2026,,,,,,0,1
PSA-332,25/01/2026,,,,,,0,1
PSA-332,26/01/2026,09:00.0,22:00.0,,,7.216666,1,0
PSA-332,27/01/2026,36:00.0,16:00.0,36:38.0,16:08.0,10.666666,0,0
PSA-332,28/01/2026,43:00.0,44:00.0,43:30.0,44:18.0,6.016666,0,0
PSA-332,29/01/2026,05:00.0,40:00.0,05:50.0,40:03.0,12.583333,0,0
PSA-332,30/01/2026,51:00.0,37:00.0,51:12.0,37:14.0,11.766666,0,0
PSA-332,31/01/2026,,,,,,0,1
PSA-332,01/02/2026,,,,,,0,1
PSA-332,02/02/2026,34:00.0,08:00.0,34:20.0,08:42.0,10.566666,0,0
PSA-332,03/02/2026,03:00.0,07:00.0,03:19.0,07:41.0,10.066666,0,0
PSA-332,04/02/2026,51:00.0,41:00.0,51:58.0,41:40.0,8.833333,0,0
PSA-332,05/02/2026,55:00.0,09:00.0,55:28.0,03:04.0,15.233333,0,0
PSA-332,06/02/2026,38:00.0,47:00.0,30:29.0,47:17.0,17.15,0,0
PSA-332,07/02/2026,,,,,,0,1
PSA-332,08/02/2026,,,,,,0,1
PSA-332,09/02/2026,28:00.0,24:00.0,28:51.0,24:50.0,8.933333,0,0
PSA-332,10/02/2026,,,,,,0,0
PSA-332,11/02/2026,55:00.0,39:00.0,55:15.0,39:11.0,8.733333,0,0
PSA-332,12/02/2026,51:00.0,55:00.0,51:42.0,14:49.0,12.066666,0,0
PSA-332,13/02/2026,34:00.0,00:00.0,34:17.0,46:56.0,18.433333,0,0
PSA-332,14/02/2026,46:00.0,20:00.0,49:54.0,20:46.0,4.566666,0,1
PSA-332,15/02/2026,,,,,,0,1
PSA-332,16/02/2026,47:00.0,19:00.0,47:45.0,19:50.0,9.533333,0,0
PSA-332,17/02/2026,31:00.0,11:00.0,31:00.0,11:33.0,8.666666,0,0
PSA-332,18/02/2026,55:00.0,05:00.0,55:05.0,05:33.0,10.166666,0,0
PSA-332,19/02/2026,03:00.0,38:00.0,,,9.583333,0,0
PSA-332,20/02/2026,,,,,,0,0
PSA-332,21/02/2026,,,,,,0,1
PSA-332,22/02/2026,,,,,,0,1
PSA-332,23/02/2026,00:00.0,00:00.0,,,9,0,0
PSA-332,24/02/2026,35:00.0,26:00.0,35:37.0,26:01.0,9.85,0,0
PSA-332,25/02/2026,38:00.0,31:00.0,38:28.0,26:36.0,8.883333,0,0
PSA-332,26/02/2026,00:00.0,39:00.0,00:37.0,39:01.0,9.65,0,0
PSA-332,27/02/2026,23:00.0,45:00.0,,,9.366666,0,0
PSA-332,28/02/2026,,,,,,0,1
PSA-332,01/03/2026,,,,,,0,1
PSA-332,02/03/2026,04:00.0,40:00.0,,,9.6,0,0
PSA-332,03/03/2026,02:00.0,37:00.0,,,9.583333,0,0
PSA-332,04/03/2026,,,,,,1,0
PSA-332,05/03/2026,01:00.0,43:00.0,,,15.7,0,0
PSA-332,06/03/2026,00:00.0,39:00.0,,,10.65,0,0
PSA-332,07/03/2026,,,,,,0,1
PSA-332,08/03/2026,,,,,,0,1
PSA-332,09/03/2026,11:00.0,21:00.0,11:41.0,18:17.0,9.166666,0,0
PSA-332,10/03/2026,43:00.0,17:00.0,43:32.0,17:24.0,10.566666,0,0
PSA-332,11/03/2026,22:00.0,23:00.0,,,9.016666,0,0
PSA-332,12/03/2026,,,,,,0,0
PSA-332,13/03/2026,,,,,,0,0
PSA-332,14/03/2026,,,,,,0,1
PSA-332,15/03/2026,,,,,,0,1
PSA-332,16/03/2026,33:00.0,54:00.0,33:33.0,54:49.0,9.35,0,0
PSA-332,17/03/2026,45:00.0,03:00.0,45:05.0,03:18.0,10.3,0,0
PSA-332,18/03/2026,17:00.0,22:00.0,,,9.083333,0,0
PSA-332,19/03/2026,38:00.0,22:00.0,38:50.0,07:16.0,13.733333,0,0
PSA-332,20/03/2026,,,,,,1,0
PSA-332,21/03/2026,,,,,,0,1
PSA-332,22/03/2026,,,,,,0,1
PSA-332,23/03/2026,,,,,,0,0
PSA-332,24/03/2026,06:00.0,,,,,0,0
PSA-332,25/03/2026,02:00.0,,,,,0,0
PSA-276,01/10/2025,49:00.0,45:00.0,,,9.933333,0,0
PSA-276,02/10/2025,,,,,,1,0
PSA-276,03/10/2025,54:00.0,34:00.0,,,10.666666,0,0
PSA-276,04/10/2025,,,,,,0,1
PSA-276,05/10/2025,,,,,,0,1
PSA-276,06/10/2025,52:00.0,03:00.0,,,4.183333,0,0
PSA-276,07/10/2025,56:00.0,17:00.0,56:45.0,17:04.0,9.35,0,0
PSA-276,08/10/2025,15:00.0,09:00.0,15:18.0,09:43.0,10.9,0,0
PSA-276,09/10/2025,57:00.0,10:00.0,,,9.216666,0,0
PSA-276,10/10/2025,55:00.0,06:00.0,55:37.0,06:34.0,9.183333,0,0
PSA-276,11/10/2025,,,,,,0,1
PSA-276,12/10/2025,,,,,,0,1
PSA-276,13/10/2025,58:00.0,38:00.0,,,9.666666,0,0
PSA-276,14/10/2025,54:00.0,47:00.0,54:12.0,47:44.0,10.883333,0,0
PSA-276,15/10/2025,31:00.0,33:00.0,31:35.0,33:46.0,12.033333,0,0
PSA-276,16/10/2025,37:00.0,17:00.0,37:00.0,17:35.0,9.666666,0,0
PSA-276,17/10/2025,47:00.0,32:00.0,,,4.75,0,0
PSA-276,18/10/2025,,,,,,0,1
PSA-276,19/10/2025,,,,,,0,1
PSA-276,20/10/2025,,,,,,1,0
PSA-276,21/10/2025,56:00.0,02:00.0,,,10.1,0,0
PSA-276,22/10/2025,00:00.0,25:00.0,,,10.416666,0,0
PSA-276,23/10/2025,55:00.0,09:00.0,55:51.0,09:42.0,9.233333,0,0
PSA-276,24/10/2025,,,,,,0,0
PSA-276,25/10/2025,,,,,,0,1
PSA-276,26/10/2025,,,,,,0,1
PSA-276,27/10/2025,41:00.0,59:00.0,41:38.0,59:54.0,12.3,0,0
PSA-276,28/10/2025,45:00.0,12:00.0,45:01.0,12:04.0,10.45,0,0
PSA-276,29/10/2025,01:00.0,11:00.0,,,9.166666,0,0
PSA-276,30/10/2025,03:00.0,04:00.0,,,9.016666,0,0
PSA-276,31/10/2025,23:00.0,36:00.0,23:40.0,36:00.0,15.216666,0,0
PSA-276,01/11/2025,,,,,,0,1
PSA-276,02/11/2025,,,,,,0,1
PSA-276,03/11/2025,42:00.0,14:00.0,42:25.0,14:55.0,14.533333,0,0
PSA-276,04/11/2025,50:00.0,07:00.0,50:27.0,07:19.0,12.283333,0,0
PSA-276,05/11/2025,,,,,,1,0
PSA-276,06/11/2025,38:00.0,00:00.0,38:18.0,00:41.0,12.366666,0,0
PSA-276,07/11/2025,52:00.0,08:00.0,52:17.0,08:10.0,10.266666,0,0
PSA-276,08/11/2025,,,,,,0,1
PSA-276,09/11/2025,,,,,,0,1
PSA-276,10/11/2025,12:00.0,39:00.0,12:34.0,39:12.0,14.45,0,0
PSA-276,11/11/2025,57:00.0,31:00.0,57:05.0,31:46.0,9.566666,0,0
PSA-276,12/11/2025,55:00.0,21:00.0,55:25.0,21:29.0,13.433333,0,0
PSA-276,13/11/2025,40:00.0,53:00.0,40:15.0,53:27.0,15.216666,0,0
PSA-276,14/11/2025,03:00.0,33:00.0,05:24.0,30:36.0,14.5,0,0
PSA-276,15/11/2025,,30:00.0,,,,0,1
PSA-276,16/11/2025,,,,,,0,1
PSA-276,17/11/2025,48:00.0,13:00.0,48:50.0,13:19.0,13.416666,0,0
PSA-276,18/11/2025,53:00.0,09:00.0,53:07.0,09:55.0,14.266666,0,0
PSA-276,19/11/2025,05:00.0,23:00.0,05:31.0,36:59.0,9.3,0,0
PSA-276,20/11/2025,52:00.0,07:00.0,,,9.25,0,0
PSA-276,21/11/2025,12:00.0,47:00.0,12:17.0,47:26.0,9.583333,0,0
PSA-276,22/11/2025,,,,,,0,1
PSA-276,23/11/2025,,,,,,0,1
PSA-276,24/11/2025,01:00.0,04:00.0,,,9.05,0,0
PSA-276,25/11/2025,,,,,,0,0
PSA-276,26/11/2025,,,,,,0,0
PSA-276,27/11/2025,,,,,,0,0
PSA-276,28/11/2025,,,,,,0,0
PSA-276,29/11/2025,,,,,,0,1
PSA-276,30/11/2025,,,,,,0,1
PSA-276,01/12/2025,,,,,,0,0
PSA-276,02/12/2025,,,,,,0,0
PSA-276,03/12/2025,52:00.0,36:00.0,,,4.733333,0,0
PSA-276,04/12/2025,51:00.0,15:00.0,,,9.4,0,0
PSA-276,05/12/2025,02:00.0,18:00.0,,,9.266666,0,0
PSA-276,06/12/2025,,,,,,0,1
PSA-276,07/12/2025,,,,,,0,1
PSA-276,08/12/2025,00:00.0,57:00.0,,,10.95,0,0
PSA-276,09/12/2025,29:00.0,03:00.0,29:09.0,03:42.0,12.566666,0,0
PSA-276,10/12/2025,40:00.0,11:00.0,40:13.0,11:14.0,12.516666,0,0
PSA-276,11/12/2025,54:00.0,18:00.0,54:49.0,18:56.0,11.4,0,0
PSA-276,12/12/2025,02:00.0,52:00.0,02:01.0,52:27.0,15.833333,0,0
PSA-276,13/12/2025,,,,,,0,1
PSA-276,14/12/2025,,,,,,0,1
PSA-276,15/12/2025,44:00.0,09:00.0,44:58.0,09:57.0,10.416666,0,0
PSA-276,16/12/2025,56:00.0,01:00.0,56:50.0,01:11.0,9.083333,0,0
PSA-276,17/12/2025,10:00.0,07:00.0,10:02.0,07:37.0,9.95,0,0
PSA-276,18/12/2025,13:00.0,30:00.0,,,4.283333,0,0
PSA-276,19/12/2025,03:00.0,05:00.0,,,9.033333,0,0
PSA-276,20/12/2025,,,,,,0,1
PSA-276,21/12/2025,,,,,,0,1
PSA-276,22/12/2025,59:00.0,57:00.0,,,12.966666,0,0
PSA-276,23/12/2025,59:00.0,06:00.0,,,9.116666,0,0
PSA-276,24/12/2025,00:00.0,03:00.0,,,9.05,0,0
PSA-276,25/12/2025,,,,,,1,0
PSA-276,26/12/2025,,,,,,0,0
PSA-276,27/12/2025,,,,,,0,1
PSA-276,28/12/2025,,,,,,0,1
PSA-276,29/12/2025,03:00.0,25:00.0,,,9.366666,0,0
PSA-276,30/12/2025,01:00.0,10:00.0,,,9.15,0,0
PSA-276,31/12/2025,39:00.0,37:00.0,,,9.966666,0,0
PSA-276,01/01/2026,,,,,,1,0
PSA-276,02/01/2026,59:00.0,19:00.0,,,9.333333,0,0
PSA-276,03/01/2026,,,,,,0,1
PSA-276,04/01/2026,,,,,,0,1
PSA-276,05/01/2026,44:00.0,47:00.0,44:26.0,47:04.0,9.05,0,0
PSA-276,06/01/2026,01:00.0,34:00.0,,,9.55,0,0
PSA-276,07/01/2026,29:00.0,02:00.0,29:22.0,02:35.0,11.55,0,0
PSA-276,08/01/2026,30:00.0,31:00.0,30:11.0,31:07.0,11.016666,0,0
PSA-276,09/01/2026,01:00.0,47:00.0,,,10.766666,0,0
PSA-276,10/01/2026,,,,,,0,1
PSA-276,11/01/2026,,,,,,0,1
PSA-276,12/01/2026,37:00.0,24:00.0,37:21.0,24:30.0,12.783333,0,0
PSA-276,13/01/2026,06:00.0,08:00.0,06:54.0,08:16.0,12.033333,0,0
PSA-276,14/01/2026,33:00.0,24:00.0,33:37.0,24:16.0,14.85,0,0
PSA-276,15/01/2026,40:00.0,35:00.0,40:28.0,35:47.0,14.916666,0,0
PSA-276,16/01/2026,03:00.0,10:00.0,,,9.116666,0,0
PSA-276,17/01/2026,,,,,,0,1
PSA-276,18/01/2026,,,,,,0,1
PSA-276,19/01/2026,45:00.0,17:00.0,45:12.0,17:32.0,11.533333,0,0
PSA-276,20/01/2026,52:00.0,53:00.0,52:53.0,53:37.0,14.016666,0,0
PSA-276,21/01/2026,40:00.0,28:00.0,40:22.0,28:20.0,11.8,0,0
PSA-276,22/01/2026,43:00.0,54:00.0,17:02.0,54:12.0,8.183333,0,0
PSA-276,23/01/2026,58:00.0,36:00.0,,,11.633333,0,0
PSA-276,24/01/2026,,,,,,0,1
PSA-276,25/01/2026,,,,,,0,1
PSA-276,26/01/2026,,,,,,1,0
PSA-276,27/01/2026,00:00.0,23:00.0,,,10.383333,0,0
PSA-276,28/01/2026,02:00.0,24:00.0,02:40.0,24:58.0,11.366666,0,0
PSA-276,29/01/2026,56:00.0,06:00.0,,,9.166666,0,0
PSA-276,30/01/2026,,,,,,0,0
PSA-276,31/01/2026,,,,,,0,1
PSA-276,01/02/2026,,,,,,0,1
PSA-276,02/02/2026,01:00.0,14:00.0,,,9.216666,0,0
PSA-276,03/02/2026,25:00.0,45:00.0,25:11.0,45:35.0,11.333333,0,0
PSA-276,04/02/2026,44:00.0,01:00.0,44:36.0,01:53.0,9.283333,0,0
PSA-276,05/02/2026,56:00.0,00:00.0,,,9.066666,0,0
PSA-276,06/02/2026,59:00.0,01:00.0,,,9.033333,0,0
PSA-276,07/02/2026,,,,,,0,1
PSA-276,08/02/2026,,,,,,0,1
PSA-276,09/02/2026,59:00.0,53:00.0,,,9.9,0,0
PSA-276,10/02/2026,42:00.0,24:00.0,42:23.0,24:21.0,12.7,0,0
PSA-276,11/02/2026,31:00.0,29:00.0,31:14.0,29:01.0,13.966666,0,0
PSA-276,12/02/2026,41:00.0,00:00.0,41:39.0,50:05.0,9.316666,0,0
PSA-276,13/02/2026,39:00.0,55:00.0,39:22.0,55:23.0,14.266666,0,0
PSA-276,14/02/2026,,,,,,0,1
PSA-276,15/02/2026,,,,,,0,1
PSA-276,16/02/2026,44:00.0,43:00.0,44:25.0,43:20.0,13.983333,0,0
PSA-276,17/02/2026,59:00.0,50:00.0,,,9.85,0,0
PSA-276,18/02/2026,41:00.0,37:00.0,41:10.0,37:48.0,12.933333,0,0
PSA-276,19/02/2026,56:00.0,15:00.0,,,9.316666,0,0
PSA-276,20/02/2026,17:00.0,21:00.0,17:01.0,21:41.0,13.066666,0,0
PSA-276,21/02/2026,,,,,,0,1
PSA-276,22/02/2026,,,,,,0,1
PSA-276,23/02/2026,49:00.0,04:00.0,,,16.25,0,0
PSA-276,24/02/2026,40:00.0,19:00.0,40:21.0,19:47.0,13.65,0,0
PSA-276,25/02/2026,41:00.0,06:00.0,41:19.0,06:24.0,13.416666,0,0
PSA-276,26/02/2026,37:00.0,37:00.0,37:34.0,37:24.0,13,0,0
PSA-276,27/02/2026,37:00.0,03:00.0,37:37.0,03:32.0,12.433333,0,0
PSA-276,28/02/2026,,,,,,0,1
PSA-276,01/03/2026,,,,,,0,1
PSA-276,02/03/2026,41:00.0,06:00.0,41:54.0,06:00.0,11.416666,0,0
PSA-276,03/03/2026,40:00.0,26:00.0,40:00.0,26:48.0,13.766666,0,0
PSA-276,04/03/2026,,,,,,1,0
PSA-276,05/03/2026,16:00.0,22:00.0,16:59.0,22:38.0,14.1,0,0
PSA-276,06/03/2026,24:00.0,09:00.0,24:41.0,09:33.0,12.75,0,0
PSA-276,07/03/2026,,,,,,0,1
PSA-276,08/03/2026,,,,,,0,1
PSA-276,09/03/2026,32:00.0,07:00.0,32:53.0,07:38.0,11.583333,0,0
PSA-276,10/03/2026,25:00.0,54:00.0,25:06.0,54:47.0,9.483333,0,0
PSA-276,11/03/2026,23:00.0,29:00.0,23:44.0,29:31.0,13.1,0,0
PSA-276,12/03/2026,59:00.0,22:00.0,,,12.383333,0,0
PSA-276,13/03/2026,55:00.0,30:00.0,55:47.0,30:25.0,10.583333,0,0
PSA-276,14/03/2026,,,,,,0,1
PSA-276,15/03/2026,,,,,,0,1
PSA-276,16/03/2026,34:00.0,26:00.0,34:34.0,26:37.0,10.866666,0,0
PSA-276,17/03/2026,39:00.0,45:00.0,39:05.0,45:16.0,16.1,0,0
PSA-276,18/03/2026,39:00.0,02:00.0,39:36.0,02:04.0,10.383333,0,0
PSA-276,19/03/2026,02:00.0,12:00.0,,,9.166666,0,0
PSA-276,20/03/2026,,,,,,1,0
PSA-276,21/03/2026,,,,,,0,1
PSA-276,22/03/2026,,,,,,0,1
PSA-276,23/03/2026,34:00.0,12:00.0,34:26.0,12:16.0,11.633333,0,0
PSA-276,24/03/2026,,,,,,0,0
PSA-276,25/03/2026,53:00.0,46:00.0,,,10.883333,0,0
PSA-334,01/10/2025,40:00.0,46:00.0,,,10.1,0,0
PSA-334,02/10/2025,,,,,,1,0
PSA-334,03/10/2025,28:00.0,47:00.0,,,10.316666,0,0
PSA-334,04/10/2025,,,,,,0,1
PSA-334,05/10/2025,,,,,,0,1
PSA-334,06/10/2025,39:00.0,47:00.0,39:13.0,47:23.0,10.133333,0,0
PSA-334,07/10/2025,29:00.0,20:00.0,29:50.0,20:03.0,9.85,0,0
PSA-334,08/10/2025,52:00.0,29:00.0,12:34.0,29:35.0,10.616666,0,0
PSA-334,09/10/2025,00:00.0,00:00.0,,,10,0,0
PSA-334,10/10/2025,18:00.0,21:00.0,,,10.05,0,0
PSA-334,11/10/2025,,,,,,0,1
PSA-334,12/10/2025,,,,,,0,1
PSA-334,13/10/2025,18:00.0,23:00.0,18:30.0,23:09.0,10.083333,0,0
PSA-334,14/10/2025,20:00.0,21:00.0,20:16.0,21:43.0,11.016666,0,0
PSA-334,15/10/2025,31:00.0,21:00.0,31:32.0,21:01.0,9.833333,0,0
PSA-334,16/10/2025,26:00.0,32:00.0,,,10.1,0,0
PSA-334,17/10/2025,00:00.0,19:00.0,,,10.316666,0,0
PSA-334,18/10/2025,,,,,,0,1
PSA-334,19/10/2025,,,,,,0,1
PSA-334,20/10/2025,,,,,,1,0
PSA-334,21/10/2025,25:00.0,48:00.0,,,9.383333,0,0
PSA-334,22/10/2025,31:00.0,10:00.0,,,9.65,0,0
PSA-334,23/10/2025,49:00.0,41:00.0,,,12.866666,0,0
PSA-334,24/10/2025,40:00.0,03:00.0,,,12.383333,0,0
PSA-334,25/10/2025,,,,,,0,1
PSA-334,26/10/2025,,,,,,0,1
PSA-334,27/10/2025,49:00.0,06:00.0,49:31.0,06:48.0,11.283333,0,0
PSA-334,28/10/2025,00:00.0,18:00.0,00:18.0,18:37.0,9.3,0,0
PSA-334,29/10/2025,40:00.0,57:00.0,40:38.0,57:49.0,9.283333,0,0
PSA-334,30/10/2025,59:00.0,51:00.0,59:01.0,51:59.0,8.866666,0,0
PSA-334,31/10/2025,23:00.0,00:00.0,,,9.616666,0,0
PSA-334,01/11/2025,,,,,,0,1
PSA-334,02/11/2025,,,,,,0,1
PSA-334,03/11/2025,00:00.0,00:00.0,,,5,0,0
PSA-334,04/11/2025,,,,,,0,0
PSA-334,05/11/2025,,,,,,1,0
PSA-334,06/11/2025,42:00.0,00:00.0,,,9.3,0,0
PSA-334,07/11/2025,37:00.0,00:00.0,,,9.383333,0,0
PSA-334,08/11/2025,,,,,,0,1
PSA-334,09/11/2025,,,,,,0,1
PSA-334,10/11/2025,22:00.0,43:00.0,22:09.0,17:33.0,10.35,0,0
PSA-334,11/11/2025,36:00.0,05:00.0,36:17.0,05:11.0,11.483333,0,0
PSA-334,12/11/2025,07:00.0,20:00.0,07:08.0,20:41.0,9.216666,0,0
PSA-334,13/11/2025,27:00.0,22:00.0,,,10.916666,0,0
PSA-334,14/11/2025,55:00.0,00:00.0,,,9.083333,0,0
PSA-334,15/11/2025,,,,,,0,1
PSA-334,16/11/2025,,,,,,0,1
PSA-334,17/11/2025,00:00.0,05:00.0,,,10.083333,0,0
PSA-334,18/11/2025,46:00.0,03:00.0,46:42.0,03:52.0,10.283333,0,0
PSA-334,19/11/2025,52:00.0,13:00.0,14:47.0,13:59.0,9.35,0,0
PSA-334,20/11/2025,56:00.0,22:00.0,56:03.0,22:19.0,9.433333,0,0
PSA-334,21/11/2025,04:00.0,53:00.0,04:50.0,53:11.0,8.816666,0,0
PSA-334,22/11/2025,,,,,,0,1
PSA-334,23/11/2025,,,,,,0,1
PSA-334,24/11/2025,47:00.0,48:00.0,,,9.016666,0,0
PSA-334,25/11/2025,57:00.0,57:00.0,,,9,0,0
PSA-334,26/11/2025,44:00.0,16:00.0,,,9.533333,0,0
PSA-334,27/11/2025,,,,,,0,0
PSA-334,28/11/2025,00:00.0,00:00.0,,,9,0,0
PSA-334,29/11/2025,,,,,,0,1
PSA-334,30/11/2025,,,,,,0,1
PSA-334,01/12/2025,53:00.0,00:00.0,,,9.116666,0,0
PSA-334,02/12/2025,59:00.0,26:00.0,,,9.45,0,0
PSA-334,03/12/2025,,,,,,0,0
PSA-334,04/12/2025,49:00.0,21:00.0,,,9.533333,0,0
PSA-334,05/12/2025,00:00.0,18:00.0,,,10.3,0,0
PSA-334,06/12/2025,,,,,,0,1
PSA-334,07/12/2025,,,,,,0,1
PSA-334,08/12/2025,46:00.0,41:00.0,46:09.0,41:42.0,9.916666,0,0
PSA-334,09/12/2025,55:00.0,37:00.0,55:29.0,37:37.0,11.7,0,0
PSA-334,10/12/2025,05:00.0,16:00.0,05:41.0,16:15.0,9.183333,0,0
PSA-334,11/12/2025,54:00.0,01:00.0,,,9.116666,0,0
PSA-334,12/12/2025,57:00.0,19:00.0,,,9.366666,0,0
PSA-334,13/12/2025,,,,,,0,1
PSA-334,14/12/2025,,,,,,0,1
PSA-334,15/12/2025,35:00.0,08:00.0,35:46.0,08:47.0,9.55,0,0
PSA-334,16/12/2025,47:00.0,02:00.0,47:22.0,02:04.0,9.25,0,0
PSA-334,17/12/2025,02:00.0,24:00.0,02:45.0,24:20.0,9.366666,0,0
